,8,12,50,51,233,234,236,237
8,0.5,0.4984520123839009,0.5,0.48327067669172935,0.4686036357862983,0.5084586466165414,0.5,0.4444444444444444
12,0.5015479876160991,0.5,0.5,0.4722368421052631,0.48333333333333334,0.4916666666666667,0.45,0.45559210526315785
50,0.5,0.5,0.5,0.46875,,0.5,,
51,0.5167293233082707,0.5277631578947368,0.53125,0.5,0.5277777777777778,0.5092879256965944,0.4880952380952381,0.5238095238095238
233,0.5313963642137017,0.5166666666666666,,0.47222222222222227,0.5,0.5007127192982457,,0.46400928792569657
234,0.4915413533834586,0.5083333333333333,0.5,0.49071207430340563,0.4992872807017543,0.5,0.475,0.4540441176470588
236,0.5,0.55,,0.5119047619047619,,0.525,0.5,
237,0.5555555555555556,0.544407894736842,,0.47619047619047616,0.5359907120743034,0.5459558823529411,,0.5
